text,offensive
Saudades do que a gente não viveu...,0
Que lindussss,0
Foda! 🤟🏻,0
Meu presidente ! Te admiro tanto❤️❤️❤️,0
Já assisti 👏🔝✊🏼 ❤️,0
Compartilhar e conscientizar a população URGENTE!,0
Se juntas já causam 😊,0
"@user não sei nem o que dizer, apenas sentir",0
Que dahóra! Vou assistir,0
@user para assistirmos,0
Agora sim,0
Não perco por nada😘😘,0
Não me conformo até hoje do professor não ser o nosso presidente😢,0
Meu presidente!!!,0
Meu futuro presidente.,0
Issa boaaaa,0
Dois lindos ❤️,0
👍,0
Parabéns meu querido Haddad. Você é tão capacitado e inteligente...,0
HADDAD QERIDOS MARAVILHOSOS MILHARES TIAMAMO VC TEM MUITA CARÁTER NÃO SEI PREOCUPA COQUE ESSE IDIOTA FALAR ESTAMOS JUNTOS,0
Vou assistir,0
Grande homem a se fosse você o nosso presidente. Não estava a acontecendo essas misérias,0
Queridos ❤️❤️,0
E venceremos também no Brasil !!!,0
"nosso presidente é top, rumo ao crescimento",0
Gostou do preconceito do seu presidente com Roraima governador? @user ou vai fingir não entender?,0
"E tem um Uruguai entre os dois, né?",0
"Hahaha,argentinos dando um banho de inteligência votando na esquerda.melhor escolha",0
Não ia ser sem viés ideologico?,0
"Tenho certeza que por pior que esteja por lá o povo Argentino saberá cobrar seu governo, não será necessário trocar um governo ruim teoricamente por um péssimo exatamente.",0
É uma piada! Argentinos virem pro Brasil fugindo de recessão - faz me rir até chorar!!!,0
Salve a Cristina!,0
RS merece😂,0
O que ele diz não se escreve.,0
Vamos torcer pra isso,0
Aqui no Brasil e nos EUA não será diferente hahaha 👏👏👏,0
"Vamos respeitar os argentinos! Eles merecem mais respeito, eles conhecem a própria história e sabem o que estão fazendo.",0
Quanto ódio!,0
"Vai governar o Brasil que é melhor! Esquece a esquerda...faz melhor, mais pelo povo.",0
"Não volta pra cá não, fica por aí mesmo!!! Interpretação à lá dilmess......",0
É incrível que cada palavra que ele diz é carregada de ódio ou preconceito. Em que momento isso virou aceitável??? Dormi nessa hora?,0
Venha los hermanos! Adoroooo,0
@user a bolsa despencou na argentina !,0
Infelizmente elegeram um pouco para residir o Brasil,0
VAMO QUE VAMO CRISTINA,0
A bolsa Argentina já respondeu as primarias com 30% de queda hj.,0
Q “jenio”,0
Nunca será presidente Munuelinha,0
Bem estar social está na nossa constituição no ART 5. Acho que o nome dado lá é de direitos fundamentais.,0
À Vitória Cristina!! Respira Argentina.,0
O próximo a perder será o Trump👐👐,0
Tomara que isso sinalize o começo do fim dessa ideologia neoliberal na América latina,0
"O mercado sempre reage a essas movimentações políticas, no caso procurem sobre a queda da bolsa Argentina e a taxa de juros.",0
Sempre correto em suas observações,0
"À vitória, Alberto-Cristina!!",0
Lula livre,0
A Europa prática o capitalismo. O governo não precisa ser de direita para praticar tal,0
À vitória! 🙏🏻👏🏻👏🏻👏🏻,0
@user. Aguenta mulher comecou agora kkl meu presidente🙌😻,0
O que adianta o veto presidencial??,0
E as notícias falsas sobre estatísticas?,0
Quem é que vai julgar as fakes news ? Esse é o problema!,0
"O Congresso, Senado e o STF perderam o respeito pelo povo Brasileiro.",0
Agradeça ao japa,0
Cadê a democracia ???,0
"Perde não, Carla. As notícias verdadeiras é que são válidas mesmo. Quem corre risco maior é a esquerda, que inventou muito na eleição.",0
Difícil demais 😢,0
A lei devia ser pra ele começar com ele é muito pra minha cabeça,0
Liberdade de expressão sendo cerceadas,0
"Isso já está casando , sempre as mesmas notícias ,as mesmas coisas ,esse povo não faz nada de bom , e não tem como tirar eles de lá ,complicado essa situação que estamos 😠",0
Diante das últimas notícias não duvido de mais nada😮,0
"Isso em partes vai ser bom porque só ganha quem falar a verdade, mas por outro lado quero vê alguém provar que está dizendo a verdade. Isso é censura.",0
"Tem que divulgar a lista dos parlamentares que derrubaram o veto , e o povo tem que fazer barulho e nas próximas eleições derrubar a todos eles nas urnas, é hora de dar um basta em tudo isso.",0
Onde vamos parar...,0
A maioria dos canais vão sair fora do ar,0
Sempre somos nós q perdemos 😞,0
Então... até quando o brasileiro vai aguentar?,0
Financiada😏😏 mas o povo não apreende! Nem tudo que está na mídia é o que parece😂,0
@user.castr0 um pedaço do discurso dela,0
E chego a perder meu fôlego 👏👏👏👏,0
"E, no segundo seguinte, no Brasil, começaram a desmerecer seu empenho.",0
"Essa menina é sensacional... quanta emoção, quanta garra! E ela falou tudo...",0
Sem palavras. Palavras simples e fortes.,0
Considere o veganismo! Por favor!🙏🙏🙏🙏,0
"Vdd, a falta de entendimento discernimento empatia está destruindo pessoas...não permitem a reflexão.",0
Emocionante e triste! 👏🏼👏🏼👏🏼,0
"Ainda bem que na era das trevas, aparece seres iluminados...precisamos muito.👏👏👏👏👏💖",0
"Sempre foi e é dinheiro, isto NUNCA MUDARÁ.",0
Impressionante! Me comovi por demais! Excelente!,0
Fantástica 👏🏽👏🏽👏🏽👏🏽,0
"Desta vez a criança se perdeu... exagerou no drama, como se aquilo que disse é uma infantil verdade... seu apoio no marketing falhou feio, desta vez. E olha que eu sempre fui apoiante da causa por ela defendida... mas se perdeu feio, poderia ter sido mais equilibrada. Pena...",0
E ela ainda continua: os olhos da nova geração estão sobre vocês. Continuem falhando e nós nunca iremos perdoar vocês.,0
Maravilhosa,0
Guerreira,0
👊👏👏👏👏👏👏👏👏 mas que soco no cranio dos inconscientes,0
@user e todo mundo concentrado em quem está certo... Sigamos! Plunct Plact Zum,0
"Quando uma menina perde a paciência com o descaso e ganância humana, o poder econômico acima de tudo. Greta sua indignação é o começo de um mundo melhor, nosso planeta vão ser respeitado e seu futuro preservado.",0
Emocionante e impactante!!! Não tem o que comentar... Sim refletir cada ação!!!,0
Bravo 👏👏👏,0
Não existe capitalismo sustentável pois ele depende de crescimento infinito que lida com recursos finitos. Greta está corretíssima,0
😯😯🤤🤤😥😥 que sensibilidade meu Deus!!,0
Adoro essa menina!,0
A grande mídia esconde a verdadeira Greta,0
"A Greta nao está sozinha, tem muitos adolescentes fazendo belos trabalhos, invlusive o nosso hermano Bruno Rodriguez, com um discurso forte e combativo, que me encheu de esperança de ver os terráqueos despertarem para cuidar do seu planeta, ja que sem ele a vida é impossivel.",0
"Podemos mudar de sistema, não de planeta. Baita discurso da Greta.",0
Ela simplesmente foi direta no fato !,0
arrepiante,0
Emocionante,0
Seria um presidente de verdade,0
A LUTA CONTINUA 🕊🕊L.L.,0
Vocês nos representam🙏,0
"Poderíamos te ter como nosso presidente. Se dependesse de mim, estaria lá. Infelizmente o povo fez essa lamentável escolha.",0
"Feliz em ver todos vocês juntos! Em 2022, nada de vaidades pessoais. Vamos escolher a melhor chapa para retomar nosso país, certo?",0
Vamos continuar lutando,0
Eu defendo a soberania nacional...estou com vc Haddad 👏🏾👏🏾👏🏾,0
Meu presidente,0
"Meu presidente, é lindão!❤️🔥😍👏",0
"Toda foto sua com freixo aquece meu coração. Quero ver o senhor aqui no Rio, ano que vem!!",0
Esquerda UNIDA!!!!!,0
❤🇧🇷,0
Não me arrependo nunca se ter votado em vc.,0
"Salve, Ricardo Coutinho! O melhor governador da história da Paraíba!!!",0
Torcendo por vcs e esperança em um Brasil nos trilhos novamente 🙏🏻,0
Menina democracia até volta a ter esperanças...,0
Professor por favor ajude a não ter privatizações!!,0
O lindo com os lindos,0
Turma que orgulha ! Meu sempre governador @user !,0
👏👏👏👏👏👏🇧🇷 o Brasil precisa de NÓS ❤️,0
A cara de um PRESIDENTE DE VERDADE!😍❤️🙌,0
"Lindos ,guerreiros .❤️👏👏👏",0
Apoio sim,0
Minhas esperanças 💚,0
Fernando Haddad me representa,0
"Meu presidente. Me responda só uma pergunta, essa condenação que lhe impuseram, vc já conseguiu provar que é perseguição ou ainda rola...",0
"Gente bonita, elegante e sincera👏",0
"Tamos juntos, Professor não vejo a hora de um Brasil feliz de novo!",0
Muito orgulho por termos na Paraíba um representante do nível de @user,0
Povo bonito 😍,0
Deus no Controle...💕😘💜,0
"Um abraço gigante do tamanho da estatura política de vcs, seus lindos de luta!❤️",0
Fernando voltou a ser prefeito! Cabelo tá igual!,0
Foi lindo!,0
Muito bom KKK,0
Triste!,0
"Este pessoal da Globo não se cansam de criticar o governo, tá difícil né Globo, o governo Bolsonaro da dando certo 🙏🙏🙏🙏🙏🙏🙏🙏🙏",0
@user ajudei a eleger teu pai. Mas esse arquivamento de processos referente ao Sen. Carlos Bolsonaro ficou estranho,0
Estamos juntos🇧🇷,0
Aguardando ansiosamente.,0
Já me sinto assistindo!!,0
ESSA jornalista SIM 👏👏👏🙏🏻🙏🏻🙏🏻🇧🇷🇧🇷🇧🇷,0
Esta eu não perco! O Duda é uma pessoa fantástica ❤️❤️❤️❤️,0
POVO DO BEM BRASILEIRO VAMOS APOIAR ESSE GOVERNO AO MÁXIMO,0
Vou assistir com certeza 👋👋👋👋👋,0
Esse sim É excelente p uma entrevista 🙏👏👏👏🇧🇷🇧🇷🇧🇷+,0
@user se tornou maravilhosa nesse seu novo trabalho!,0
Como tá as praias no nordeste ??nao vejo você falar a respeito disso!,0
Huuuuuu!!!! Esse tá muito lúcido !!!,0
Parabéns Leda vc esta fantástica!,0
Vou assistir!,0
OS HOMENS BOLSONARO TODOS SÃO LINDOS PUXOU O PAI,0
Imperdível!!!👏👏👏👏👏🇧🇷🇧🇷,0
Quando teremos a apresentação integral com som ?,0
Estamos com vc Eduardo. Que Deus te proteja meu irmão. 🇧🇷🤗,0
Todo mundo assistindo 👏🏻👏🏻👏🏻👏🏻,0
"@user a melhor jornalista do país, melhor entrevistadora do YouTube! Parabéns 👏🏻",0
Sempre vale a pena te ouvir!,0
"Amo a Leda, ela é incrível! Grande profissional!",0
Vai ser ótimo!!!!,0
Ela é ótima jornalista🌺,0
"Te mandei um email, olhe",0
"E o Felipe Neto decidi doar livros LGBT, para quem quiser pegar, ou seja a pessoa não é obrigada a ter acesso ao conteúdo e vira caso de polícia. O Sílvio Santos sim está errado de fazer isso com uma criança!",0
É triste demais,0
"Nossa quantas pessoas serias aqui, q não fazem nada de errado e nunca riram de nada de errado...quantos anjos santidades...🙌👏😒",0
Este é o Brasil de 2019.😱,0
Vai ser demais!!! Amo os comentários dele... sabe tudooo!!,0
Gregório é uma das pessoas mais lúcidas e inteligentes que conheço.,0
Tem muito amor nessa foto 😍,0
Dois homens maravilhosos.,0
"Com todo respeito , lindos que Deus continue te abençoando sempre 👏👏👏👏👏😘🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0
"Não aguentoooo, amo vocês ❤️",0
Que maravilha! Essas conversas são serviço público!,0
Ahhhhh ele vai amar 💕💕💕,0
Adoro!!,0
Estarei aguardando!👏👏😘,0
Lindos,0
Só queria lembrar que eu escolhi o professor 🥰 que dupla,0
Amo ❤️😍,0
"Dois gatos lindões , inteligentes e de esquerda! Perfeito!",0
Adoro!👏👏👏👏,0
Saudades do que não vivemos.,0
Lindos! ❤️😍,0
Imperdível!,0
Dois maravilhoso s....,0
Nem acredito!!! 💞💞💞,0
Oba!!,0
Que luxo!!! Dois amores 😍😍,0
Que vontade de dar um abraço nos dois! ❤️,0
Perfeitos ah 💚,0
Perfeitos,0
Dois homens lindos,0
Muito amor numa foto,0
Vai ser muito bom Kkkkkk ♥️,0
Estou em SP no congresso de gerontecnologia. Apareça por aqui.,0
👏👏👏👏👏👏👏👏👏 bravissímo!!!!!,0
😍😍😍😍onde curti mil vezes ??,0
Aê num aguento! ❤️,0
Amo demais 😍,0
Ô dupla!,0
Seus amados🥰🥰,0
Adorooooo!!!,0
A dulpla!!!!,0
Maravilhosos dms,0
Dois lindos!!!,0
Amo os dois. ❤️,0
muito amor,0
A ministra é genial,0
O silêncio falou por todas as mulheres. 🇧🇷,0
Damares vc é o exemplo de pessoa e vida 👏👏👏 ém,0
👏👏👏👏👏👏👏 Parabens Damares!!!! Você reflete a luz de Deus neste mundo,0
Que absurdo gente. Espero que este indivíduo receba as penas cabíveis,0
Obrigado Ministra Damares P ir sua força e integridade.,0
Esse jornalista que faz essas perguntas é o mesmo que a ofendeu?,0
"Parabéns, mulher de verdade!",0
Força Damares estamos com você❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0
"Eu admiro essa mulher, estamos com a senhora🇧🇷❤️🇧🇷❤️🇧🇷❤️",0
"Enquanto os homens não fazem justiça, peço a Deus @user que Ele a faça! E Ele é fiel.",0
Continua assim Ministra.Os cães ladram e a caravana passa.Voce é uma grande mulher,0
"Como podemos aceitar um ser humano, praticando um ato desses. O autor dessa carta deveria ser preso, pois não tem como continuar fazendo parte de uma sociedade.",0
"Lamentável essas palavras contra um mulher de caráter indiscutível como nossa minitra Damares, DEUS é contigo mulher guerreira q o SENHOR levantou nesse pais chamado Brasil para lutar contra as injustiças desse país. 👏👏👏👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 bjs 😘",0
👏👏👏👏👏👏👏 força Damares.,0
Carla boa tarde! O Facebook proibiu eu compartilhar links até quinta feira 18: 06 tudo que eu compartilho sobre vocês não consegui desde de manhã,0
Gente do Céu... Meu Deus... Quem escreveu isso?,0
"Você é superior, querida Damares!",0
Esse não é escritor! Merece um processo. Chega dá mal estar 🤢,0
Damaris me representa 🇧🇷,0
Amo essa autêntica Ministra.,0
Força ministra! Vc é testada todos os dias pelo inimigo mas Deus sabe o q você pode aguentar. O Brasil está com vc!,0
@user.os que triste isso amiga olha,0
Ministra do meu coração ❤️🇧🇷,0
"Parabéns, ministra!👍👍👍👍👍❤️❤️❤️❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷🌷🌷🌷🌷🌷",0
Essa Ministra enfrenta a violência que tb é verbal com mãos de ferro👏👏,0
Correto o silencio 🙏💚💛💙🙏 falta de respeito com ser humamo salmo 51,0
@user já vi que vc é muito bom em postar vídeos falando sobre reportagem. Mas vou medir agora o tamanho da sua arrogância ou o tamanho da sua humildade pra reconhecer o motivo do silêncio. Esperando seu argumento.,0
Amamos você ❤️❤️❤️,0
"Que absurdo contra essa mulher,ministra ou nao.",0
"Se fosse o Pabllo Vittar , os lacradores: Linda , Essa mulher nos representa , Ninguém solta a mão de ninguém , Viva o Feminismo. 😂😂😂😂😂😂",0
Força Ministra ...,0
Brasil: Ame-o ou deixe-o!,0
O despejo e grande,0
Misericórdia . Deus,0
Estamos contigo Presidente Jair Messias Bolsonaro!,0
"DESISTIR JAMAIS, PRESIDENTE!",0
Nobre deputado destaque o STF vai continua mandando em nosso país?,0
Cada uma viu ninguém merece já chega,0
Deus no Comando!!! Estamos orando!!!,0
👏👏 Avante . Brasil acima de tudo e DEUS ACIMA DE TODOS!!!!!!!!!!!,0
Quem vai desistir? POVO BRASILEIRO está com quem tem AMOR À PÁTRIA 😍💪💪💪💪🇧🇷🇧🇷🇧🇷🇧🇷,0
Deus no comando,0
O povo que acredita nesse país está e estará com vcs hoje e sempre.,0
Que vídeo mais lindo 🇧🇷🇧🇷🇧🇷🇧🇷👏🏻👏🏻👏🏻👏🏻👏🏻,0
"Não consigo entender. Uma pessoa comum, é solto e no mesmo dia convida seus seguidores a praticar violência contra o País. Já não basta o estrago que ele e seus aliados fizeram? Só por essa ameaça deveria ser tomado uma atitude, antes que as coisas piorem. Indignada.",0
